case_id,method,method_key,Precision,Recall,F1,AUC_PR,NDCG15,NDCG25,source_relative_path
Mixed_medium_24,VGAE,VGAE,0.5142857142857142,0.6666666666666666,0.5806451612903226,0.6392136169677481,0.8182951523199773,0.920215063034388,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_24/VGAE_Analysis/evaluation_results.json
Mixed_medium_24,GATE,GATE,0.6571428571428571,0.8518518518518519,0.7419354838709677,0.7439069673166002,0.6368727817371344,0.7328974458674143,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_24/GATE_Analysis/evaluation_results.json
Mixed_medium_24,DistMult,DistMult,0.7428571428571429,0.9629629629629629,0.8387096774193549,0.8497512131891584,0.6349298578126651,0.8053277832377791,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_24/DistMult_Analysis/evaluation_results.json
Mixed_medium_24,NOTEARS,NOTEARS,0.7428571428571429,0.9629629629629629,0.8387096774193549,0.6207942131587474,0.49915209099690316,0.6491448949022344,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_24/NOTEARS_Analysis/evaluation_results.json
Mixed_medium_24,GES,GES,0.6857142857142857,0.8888888888888888,0.7741935483870968,0.756982364861596,0.4648946171512268,0.6599998896817278,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_24/GES_Analysis/evaluation_results.json
Mixed_medium_24,GOLEM,GOLEM,0.6857142857142857,0.8888888888888888,0.7741935483870968,0.6213209558308077,0.7155416390060547,0.8572299671543304,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_24/GOLEM_Analysis/evaluation_results.json
Mixed_medium_24,PC-VGAE,PCVGAE,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8970443761530267,0.7748177116554064,0.8659390825716362,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_24/PCVGAE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_24,PC-GATE,PCGATE,0.96,0.8888888888888888,0.923076923076923,0.845980609919161,0.8080109583846544,0.9009224580555161,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_24/PCGATE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_25,CommonNeighbors,CommonNeighbors,0.5714285714285714,0.8,0.6666666666666666,0.402905271110897,0.4441849944218394,0.5369289299413958,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_25/CommonNeighbors_Analysis/evaluation_results.json
Mixed_medium_25,Peter-Clark,Peter-Clark,1,0.92,0.9583333333333334,0.92,0.9322029311329567,0.9778859800504678,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_25/Peter-Clark_Analysis/evaluation_results.json
Mixed_medium_25,GAT,GAT,0.6,0.84,0.7000000000000001,0.8182299409891339,0.8648803221615196,0.9598345039558275,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_25/GAT_Analysis/evaluation_results.json
Mixed_medium_25,CDHC,CDHC,0.2857142857142857,0.4,0.3333333333333333,0.32468407575757574,0.9398361751203294,0.9398361751203294,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_25/CDHC_Analysis/evaluation_results.json
Mixed_medium_25,IF-PDAG,IF-PDAG,0.6857142857142857,0.96,0.7999999999999999,0.5954594365507344,0.621747987070946,0.7498447847614261,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_25/IF-PDAG_Analysis/evaluation_results.json
Mixed_medium_25,VGAE,VGAE,0.5714285714285714,0.8,0.6666666666666666,0.7401533629653803,0.6623543278181586,0.7746923202052796,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_25/VGAE_Analysis/evaluation_results.json
Mixed_medium_25,GATE,GATE,0.7142857142857143,1.0,0.8333333333333333,0.9561747245648916,0.6953234223733802,0.833257830079834,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_25/GATE_Analysis/evaluation_results.json
Mixed_medium_25,DistMult,DistMult,0.5142857142857142,0.72,0.6,0.6312582711084185,0.7205845756056627,0.794616420114431,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_25/DistMult_Analysis/evaluation_results.json
Mixed_medium_25,NOTEARS,NOTEARS,0.6571428571428571,0.92,0.7666666666666667,0.8231277750725857,0.6250677670941928,0.7505104554458233,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_25/NOTEARS_Analysis/evaluation_results.json
Mixed_medium_25,GES,GES,0.7142857142857143,1.0,0.8333333333333333,0.9487697425817785,0.6185933486629382,0.8261182206564225,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_25/GES_Analysis/evaluation_results.json
Mixed_medium_25,GOLEM,GOLEM,0.6571428571428571,0.92,0.7666666666666667,0.88309912654879,0.7677807618308466,0.8534978551057694,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_25/GOLEM_Analysis/evaluation_results.json
Mixed_medium_25,PC-VGAE,PCVGAE,1.0,0.96,0.9795918367346939,0.9513037745219808,0.8060779880197855,0.8810663246974776,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_25/PCVGAE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_25,PC-GATE,PCGATE,0.96,0.96,0.96,0.9479928485864887,0.8067018131244713,0.8808844442103139,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_25/PCGATE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
